order_id,order_date,order_hour,weekday,city,lat,lon,restaurant_type,cuisine,channel,payment_mode,traffic_level,weather,distance_km,prep_time_min,order_value,delivery_time_min,customer_rating,late_delivery,weekend
QB100151,2024-11-25,23,Monday,Delhi NCR,28.527819547988887,76.96850044575123,Cloud Kitchen,Chinese,App,Wallet,Medium,Clear,5.14,14.8,271.61,49.2,3.96,0,0
QB100152,2024-01-09,9,Tuesday,Mumbai,19.120690122620363,72.66792246763673,Cloud Kitchen,Fast Food,Web,Card,Low,Storm,1.2,16.3,268.02,37.7,5.0,0,0
QB100153,2024-05-08,9,Wednesday,Bengaluru,12.877674069471283,77.53150624550788,Quick Service,Biryani,Web,UPI,Low,Clear,7.1,16.5,212.58,46.3,4.46,0,0
QB100154,2024-09-14,14,Saturday,Surat,21.195119685495076,72.7602470190675,Cloud Kitchen,Healthy,Web,UPI,Low,Rain,4.69,15.7,335.03,56.4,3.78,1,1
QB100155,2024-08-31,18,Saturday,Delhi NCR,28.45573432208717,77.29573064699822,Cloud Kitchen,South Indian,App,Card,Medium,Clear,5.31,12.3,264.93,42.1,5.0,0,1
QB100156,2024-12-06,12,Friday,Hyderabad,17.512413599862633,78.48824752566495,Casual Dining,Biryani,App,Card,Low,Rain,1.4,13.8,274.96,41.5,5.0,0,0
QB100157,2024-09-17,16,Tuesday,Pune,18.569698062303484,73.87057895785817,Quick Service,Chinese,App,UPI,Medium,Cloudy,5.86,8.7,228.87,56.2,3.34,1,0
QB100158,2024-06-20,13,Thursday,Delhi NCR,28.70864027328252,77.1618017847398,Cloud Kitchen,North Indian,App,Card,High,Rain,7.06,7.4,243.93,62.3,2.27,1,0
QB100159,2024-01-29,12,Monday,Hyderabad,17.386828600787613,78.54570103148983,Quick Service,Indian,App,Wallet,High,Clear,4.07,14.5,215.88,43.0,4.96,0,0
QB100160,2024-01-18,14,Thursday,Delhi NCR,28.630301181829676,77.27304431104695,Quick Service,Desserts,App,COD,Low,Rain,10.01,11.2,120.0,59.6,2.64,1,0
QB100161,2024-08-14,23,Wednesday,Hyderabad,17.53167876617416,78.41786127412938,Casual Dining,Fast Food,Web,UPI,High,Clear,2.02,19.7,234.83,58.1,2.49,1,0
QB100162,2024-07-16,14,Tuesday,Hyderabad,17.448093734740873,78.46428084922046,Casual Dining,South Indian,App,UPI,Low,Clear,8.78,7.7,286.87,53.2,3.92,0,0
QB100163,2024-07-05,13,Friday,Bengaluru,13.03543956396898,77.66410180004726,Cloud Kitchen,North Indian,App,COD,Low,Clear,1.41,12.7,392.99,28.1,5.0,0,0
QB100164,2024-04-10,14,Wednesday,Mumbai,19.058054295053388,72.82513084179676,Cloud Kitchen,Chinese,App,Card,Medium,Clear,4.47,13.8,247.29,43.7,4.45,0,0
QB100165,2024-11-18,17,Monday,Pune,18.596305047717728,73.80173887202405,Cloud Kitchen,South Indian,App,UPI,Medium,Clear,1.12,10.4,266.65,37.8,5.0,0,0
QB100166,2024-08-01,6,Thursday,Delhi NCR,28.676747290413225,77.09746605186025,Quick Service,Biryani,App,UPI,Medium,Clear,2.82,10.4,285.14,35.9,5.0,0,0
QB100167,2024-06-16,14,Sunday,Mumbai,19.107275247862475,72.8937811984567,Cloud Kitchen,Chinese,Web,UPI,Very High,Cloudy,2.55,9.2,202.84,43.9,4.71,0,1
QB100168,2024-04-15,15,Monday,Mumbai,19.13003125882344,73.0931206530019,Cloud Kitchen,Desserts,App,UPI,High,Clear,6.12,17.6,179.45,55.7,3.39,1,0
QB100169,2024-02-22,11,Thursday,Bengaluru,13.077622087234964,77.67961258326301,Casual Dining,Desserts,App,UPI,High,Rain,2.94,14.4,166.06,61.6,3.06,1,0
QB100170,2024-07-28,11,Sunday,Hyderabad,17.34929900106399,78.40858962811839,Cloud Kitchen,Indian,App,COD,Medium,Clear,1.38,13.5,329.59,46.4,3.55,0,1
QB100171,2024-12-22,15,Sunday,Mumbai,19.076056690214443,73.05414236546123,Cloud Kitchen,Chinese,App,UPI,Low,Clear,7.62,11.0,302.07,41.8,5.0,0,1
QB100172,2024-06-03,12,Monday,Bengaluru,12.922838361464546,77.57459132328034,Casual Dining,Indian,App,Card,Very High,Cloudy,2.6,18.0,247.36,59.4,3.52,1,0
QB100173,2024-10-04,12,Friday,Delhi NCR,28.730120443610097,77.09123703415786,Casual Dining,South Indian,App,UPI,High,Clear,1.32,22.2,297.41,46.9,4.08,0,0
QB100174,2024-04-22,16,Monday,Hyderabad,17.515863824490868,78.31875149884648,Quick Service,Indian,App,UPI,Low,Storm,6.23,8.5,137.33,56.9,3.93,1,0
QB100175,2024-02-08,9,Thursday,Mumbai,19.062720130350357,72.81939415207256,Cloud Kitchen,Fast Food,Web,COD,Medium,Rain,4.37,13.3,249.74,55.0,3.26,0,0
QB100176,2024-02-27,11,Tuesday,Hyderabad,17.38674925937458,78.5400364848687,Casual Dining,Desserts,Web,Card,Low,Clear,3.74,13.3,124.04,48.4,3.82,0,0
QB100177,2024-05-22,13,Wednesday,Delhi NCR,28.512936078142694,77.22759892947356,Quick Service,North Indian,App,COD,Low,Clear,8.18,20.7,249.2,58.4,3.26,1,0
QB100178,2024-02-06,12,Tuesday,Surat,21.266825762769635,72.98777794409052,Quick Service,North Indian,App,UPI,Medium,Rain,0.67,18.9,163.38,60.1,3.4,1,0
QB100179,2024-01-16,8,Tuesday,Mumbai,18.986277588205997,72.85328489236154,Casual Dining,Desserts,App,UPI,Medium,Clear,6.98,14.6,233.6,49.8,4.1,0,0
QB100180,2024-04-25,8,Thursday,Delhi NCR,28.596326443811925,77.22506760744926,Premium Dining,South Indian,App,Card,Medium,Rain,4.85,27.0,501.27,60.2,3.01,1,0
QB100181,2024-07-10,17,Wednesday,Mumbai,18.977208876469938,72.74092103407209,Cloud Kitchen,Indian,Web,Card,Low,Clear,2.28,12.5,263.11,27.8,5.0,0,0
QB100182,2024-07-07,11,Sunday,Surat,21.161986511314726,72.89560923397262,Casual Dining,Chinese,App,COD,Medium,Clear,2.44,18.1,330.1,55.6,3.47,1,1
QB100183,2024-07-08,19,Monday,Pune,18.579570091520388,73.74158682445311,Quick Service,Biryani,App,Wallet,Very High,Clear,8.67,11.8,193.99,83.4,1.0,1,0
QB100184,2024-08-24,10,Saturday,Delhi NCR,28.481364598435235,77.15697474561104,Cloud Kitchen,Desserts,App,UPI,Medium,Clear,6.84,13.1,208.27,50.8,4.29,0,1
QB100185,2024-12-09,15,Monday,Hyderabad,17.419088250478673,78.45112647458409,Quick Service,Biryani,App,Wallet,High,Clear,2.53,16.1,274.75,56.1,3.44,1,0
QB100186,2024-03-01,13,Friday,Pune,18.608996554453515,73.70200903671923,Cloud Kitchen,North Indian,App,COD,Very High,Cloudy,5.96,7.9,349.28,74.2,1.64,1,0
QB100187,2024-11-28,6,Thursday,Bengaluru,12.959692198787032,77.61334745910803,Cloud Kitchen,Indian,App,Card,Medium,Cloudy,7.35,14.5,265.75,58.1,2.88,1,0
QB100188,2024-03-29,14,Friday,Bengaluru,13.101267214152253,77.6479428275738,Casual Dining,Indian,App,COD,High,Rain,3.39,14.0,384.72,51.6,3.63,0,0
QB100189,2024-05-20,12,Monday,Delhi NCR,28.729006110356337,77.16212752314551,Casual Dining,Fast Food,Web,Wallet,Very High,Cloudy,3.45,23.5,309.63,75.4,1.04,1,0
QB100190,2024-04-30,6,Tuesday,Mumbai,19.06185421793812,72.89347437950445,Quick Service,Desserts,Web,UPI,High,Clear,1.89,15.9,297.96,38.0,5.0,0,0
QB100191,2024-08-03,12,Saturday,Surat,21.095896633483804,72.87911703725955,Casual Dining,Biryani,Web,UPI,High,Clear,7.36,15.6,287.83,89.0,1.0,1,1
QB100192,2024-05-31,23,Friday,Surat,21.0992086087914,72.95911309110922,Cloud Kitchen,Fast Food,App,UPI,Medium,Clear,6.8,9.2,275.49,57.8,3.52,1,0
QB100193,2024-03-22,9,Friday,Hyderabad,17.341914106136272,78.45370167904896,Cloud Kitchen,Fast Food,App,UPI,Medium,Clear,2.16,14.3,256.53,38.7,5.0,0,0
QB100194,2024-10-04,19,Friday,Delhi NCR,28.576544617939696,77.23009515896557,Cloud Kitchen,North Indian,Web,UPI,Medium,Rain,9.86,13.9,335.03,68.1,1.91,1,0
QB100195,2024-12-02,16,Monday,Delhi NCR,28.44752933742024,77.23115956163417,Cloud Kitchen,South Indian,App,Card,High,Clear,10.63,10.1,312.23,72.1,1.74,1,0
QB100196,2024-11-03,11,Sunday,Hyderabad,17.272737072267752,78.43175748529187,Quick Service,South Indian,App,UPI,Medium,Clear,1.44,13.9,198.31,38.4,4.64,0,1
QB100197,2024-09-28,12,Saturday,Surat,21.268897942266896,72.71029670304118,Quick Service,Indian,App,UPI,Medium,Clear,3.32,14.6,287.19,54.1,3.28,0,1
QB100198,2024-05-04,15,Saturday,Pune,18.54782371375417,73.86055529303562,Casual Dining,North Indian,Web,Wallet,Low,Storm,1.59,12.3,304.6,48.2,4.57,0,1
QB100199,2024-10-31,20,Thursday,Pune,18.645195016189824,74.04894145534284,Cloud Kitchen,Desserts,App,Card,Low,Clear,5.05,17.5,227.67,53.6,3.08,0,0
QB100200,2024-06-15,12,Saturday,Hyderabad,17.20890052212393,78.50010560846408,Casual Dining,Chinese,App,COD,Medium,Clear,8.29,12.6,182.51,55.1,3.4,1,1
QB100201,2024-12-19,12,Thursday,Mumbai,18.95620426651154,72.77832027731607,Casual Dining,South Indian,App,UPI,Low,Clear,1.35,13.6,366.51,27.7,5.0,0,0
QB100202,2024-02-23,14,Friday,Mumbai,19.128497851002862,72.81156578566933,Quick Service,South Indian,Web,Wallet,Medium,Clear,5.91,10.7,309.03,44.2,4.66,0,0
QB100203,2024-11-20,11,Wednesday,Surat,21.087788618782174,72.80269067476456,Quick Service,Indian,Web,COD,Medium,Clear,1.25,12.4,290.56,38.0,5.0,0,0
QB100204,2024-04-13,7,Saturday,Hyderabad,17.49816916945129,78.53824547952571,Cloud Kitchen,South Indian,Web,UPI,Medium,Clear,1.87,10.5,161.24,33.5,5.0,0,1
QB100205,2024-11-10,7,Sunday,Mumbai,19.053301799643737,72.82696294450517,Cloud Kitchen,South Indian,App,Wallet,Very High,Rain,1.46,10.2,186.85,49.2,3.75,0,1
QB100206,2024-09-09,6,Monday,Mumbai,19.192614496028497,72.89261687001085,Quick Service,North Indian,App,UPI,Medium,Cloudy,2.95,13.4,349.2,42.4,5.0,0,0
QB100207,2024-12-07,16,Saturday,Hyderabad,17.335961338298347,78.43854444464519,Quick Service,Fast Food,App,COD,Low,Clear,2.37,12.9,274.79,38.2,5.0,0,1
QB100208,2024-08-27,14,Tuesday,Mumbai,19.053877881568393,72.95625191650949,Quick Service,Biryani,App,UPI,High,Clear,1.58,9.5,294.74,28.0,5.0,0,0
QB100209,2024-07-23,14,Tuesday,Mumbai,19.095953415014804,72.84783052599975,Quick Service,Indian,App,Wallet,Low,Rain,2.39,6.0,204.17,32.6,4.45,0,0
QB100210,2024-06-25,13,Tuesday,Bengaluru,12.974542626653939,77.53768302447331,Casual Dining,Fast Food,Web,Card,Medium,Cloudy,2.92,8.4,251.79,35.2,5.0,0,0
QB100211,2024-09-05,6,Thursday,Hyderabad,17.512957675209105,78.49993229282397,Quick Service,South Indian,Web,UPI,High,Rain,1.14,9.5,140.92,41.9,4.95,0,0
QB100212,2024-06-24,15,Monday,Hyderabad,17.41735609589312,78.40255996559262,Casual Dining,North Indian,App,COD,High,Clear,0.6,9.7,426.99,43.9,4.42,0,0
QB100213,2024-12-14,18,Saturday,Delhi NCR,28.577242348750374,77.23814238086254,Cloud Kitchen,North Indian,App,UPI,Low,Clear,1.7,11.6,324.15,26.2,5.0,0,1
QB100214,2024-02-20,15,Tuesday,Hyderabad,17.489075321042538,78.52194156851047,Casual Dining,Indian,Web,UPI,Medium,Cloudy,1.83,18.9,308.14,46.3,3.9,0,0
QB100215,2024-08-16,11,Friday,Delhi NCR,28.66538041392417,77.22739212864197,Quick Service,Biryani,App,COD,High,Clear,3.01,17.0,287.2,48.9,3.54,0,0
QB100216,2024-01-09,8,Tuesday,Delhi NCR,28.611799136538412,77.21151932498097,Quick Service,Chinese,Web,COD,High,Clear,7.19,10.3,269.58,50.6,4.0,0,0
QB100217,2024-12-20,12,Friday,Hyderabad,17.38615583546818,78.5022528166626,Cloud Kitchen,Desserts,App,Wallet,Low,Clear,7.65,6.0,180.53,42.9,4.72,0,0
QB100218,2024-01-11,6,Thursday,Hyderabad,17.46084675099489,78.45951239665246,Cloud Kitchen,Indian,Web,Card,High,Clear,1.89,14.1,277.8,48.3,4.43,0,0
QB100219,2024-10-02,12,Wednesday,Pune,18.36249879619074,73.83718814692413,Quick Service,Biryani,Web,Wallet,Low,Rain,3.26,7.6,226.86,43.4,4.69,0,0
QB100220,2024-06-16,18,Sunday,Hyderabad,17.39245266701598,78.51792929555162,Casual Dining,Fast Food,App,UPI,Medium,Cloudy,3.49,13.8,185.0,49.7,4.24,0,1
QB100221,2024-09-21,16,Saturday,Bengaluru,13.065903706222842,77.66201261682089,Casual Dining,Biryani,App,Card,Low,Clear,4.75,9.1,383.43,39.6,5.0,0,1
QB100222,2024-03-19,13,Tuesday,Mumbai,19.181489434097557,73.01950853346514,Casual Dining,Chinese,App,Wallet,High,Clear,1.22,13.5,367.69,35.4,4.92,0,0
QB100223,2024-01-13,11,Saturday,Delhi NCR,28.698860176184446,77.1616251230429,Quick Service,Fast Food,App,COD,Medium,Storm,15.28,10.4,180.98,81.1,1.0,1,1
QB100224,2024-11-18,6,Monday,Delhi NCR,28.720610859640047,77.1034825201358,Casual Dining,Biryani,App,UPI,Medium,Clear,4.57,13.4,370.52,43.6,4.4,0,0
QB100225,2024-11-29,12,Friday,Delhi NCR,28.653233506560777,77.24043467687372,Casual Dining,Fast Food,Web,UPI,Low,Clear,6.34,14.1,243.98,42.1,5.0,0,0
QB100226,2024-12-30,14,Monday,Surat,21.260584228131165,72.76867124952437,Casual Dining,Fast Food,App,UPI,Medium,Clear,7.37,10.5,290.41,68.6,2.28,1,0
QB100227,2024-06-13,14,Thursday,Delhi NCR,28.58624669002592,77.19158514723992,Quick Service,Indian,Web,COD,Medium,Clear,5.9,10.3,384.93,40.8,4.9,0,0
QB100228,2024-04-27,6,Saturday,Surat,21.09801896898526,72.90624507510789,Quick Service,Indian,App,UPI,Low,Clear,3.56,8.8,394.98,39.3,5.0,0,1
QB100229,2024-02-28,13,Wednesday,Hyderabad,17.46779995537015,78.32880755924828,Quick Service,South Indian,Web,COD,Medium,Clear,6.22,16.4,353.32,56.7,3.59,1,0
QB100230,2024-01-02,15,Tuesday,Pune,18.615546626744997,73.9262897294097,Casual Dining,Fast Food,App,UPI,Medium,Clear,1.63,20.0,240.62,46.4,4.58,0,0
QB100231,2024-03-28,6,Thursday,Bengaluru,13.198279648951543,77.53181360772538,Quick Service,Indian,App,UPI,Low,Rain,5.91,12.1,323.48,44.2,4.49,0,0
QB100232,2024-05-14,19,Tuesday,Bengaluru,12.974441794462237,77.7169592677511,Casual Dining,Fast Food,App,UPI,Medium,Cloudy,7.73,10.2,291.82,57.4,3.61,1,0
QB100233,2024-03-03,11,Sunday,Bengaluru,13.117111882576026,77.81084220515241,Casual Dining,South Indian,App,UPI,Very High,Cloudy,3.29,10.9,295.59,52.1,3.93,0,1
QB100234,2024-07-13,7,Saturday,Mumbai,19.017977871351203,72.89939753031186,Quick Service,North Indian,App,Wallet,Low,Rain,7.45,11.9,286.12,47.0,4.49,0,1
QB100235,2024-06-24,14,Monday,Hyderabad,17.493970592294808,78.39844524950135,Cloud Kitchen,Indian,App,COD,High,Clear,6.78,6.0,222.23,57.1,2.89,1,0
QB100236,2024-11-09,11,Saturday,Delhi NCR,28.597173606553906,77.29587187063018,Cloud Kitchen,Fast Food,App,UPI,Low,Clear,1.72,13.6,185.26,26.1,5.0,0,1
QB100237,2024-01-28,9,Sunday,Mumbai,18.879041623528806,72.77860830983087,Casual Dining,Indian,App,Card,Low,Clear,6.64,11.4,278.14,36.4,5.0,0,1
QB100238,2024-12-11,7,Wednesday,Hyderabad,17.483223999028137,78.4944095392048,Quick Service,Biryani,App,Card,Low,Cloudy,1.67,6.1,399.54,26.1,4.91,0,0
QB100239,2024-10-04,16,Friday,Mumbai,19.057701197899302,72.97292816231652,Casual Dining,Fast Food,App,Wallet,High,Clear,9.34,14.2,325.51,63.2,1.7,1,0
QB100240,2024-05-17,14,Friday,Surat,21.080157280322236,72.84887493895218,Cloud Kitchen,Indian,App,Wallet,Very High,Rain,2.81,8.9,325.86,67.7,1.85,1,0
QB100241,2024-11-04,16,Monday,Surat,21.082276419875612,72.88262990142802,Casual Dining,South Indian,App,UPI,Medium,Cloudy,4.16,15.0,226.16,57.3,3.55,1,0
QB100242,2024-01-12,17,Friday,Surat,21.226117504033212,72.75448945220162,Casual Dining,North Indian,App,COD,Medium,Clear,7.31,18.4,307.14,70.9,1.31,1,0
QB100243,2024-03-25,10,Monday,Delhi NCR,28.70717332162042,77.21992779164711,Casual Dining,Fast Food,App,UPI,Low,Rain,4.59,16.8,228.34,48.9,4.24,0,0
QB100244,2024-06-02,18,Sunday,Mumbai,19.076152592982154,72.91040010790962,Casual Dining,Chinese,App,Card,Low,Cloudy,0.92,8.7,242.37,19.2,4.81,0,1
QB100245,2024-11-23,13,Saturday,Surat,21.13993787643381,72.85453614668151,Casual Dining,Indian,App,UPI,Very High,Cloudy,1.38,10.0,417.4,66.3,2.38,1,1
QB100246,2024-01-08,16,Monday,Bengaluru,12.930366890764365,77.60348321207768,Quick Service,Fast Food,Web,UPI,Low,Cloudy,4.33,8.4,196.07,33.7,5.0,0,0
QB100247,2024-04-20,18,Saturday,Surat,21.072807696520243,72.75573518531407,Cloud Kitchen,Biryani,App,UPI,Medium,Clear,2.55,6.0,279.9,44.7,4.61,0,1
QB100248,2024-09-17,14,Tuesday,Surat,21.134279793699694,72.7570485027989,Casual Dining,North Indian,App,UPI,Low,Clear,3.31,17.8,338.2,45.0,4.43,0,0
QB100249,2024-03-26,14,Tuesday,Pune,18.67744687077452,73.9037908367837,Cloud Kitchen,Chinese,App,UPI,High,Cloudy,6.08,21.3,254.63,81.2,1.0,1,0
QB100250,2024-03-09,8,Saturday,Delhi NCR,28.52170619365112,77.32569485145702,Quick Service,Indian,App,Wallet,Medium,Storm,3.14,12.0,301.45,51.9,4.12,0,1
QB100251,2024-09-17,13,Tuesday,Delhi NCR,28.67169575881768,77.1421448795984,Quick Service,Fast Food,App,Wallet,High,Clear,9.18,10.6,260.87,64.7,2.47,1,0
QB100252,2024-08-22,21,Thursday,Pune,18.458734495781705,73.7497745199748,Casual Dining,Chinese,Web,Wallet,Low,Clear,8.68,14.9,394.75,52.6,3.56,0,0
QB100253,2024-11-05,10,Tuesday,Delhi NCR,28.62309125662683,77.19897659874893,Cloud Kitchen,North Indian,App,Card,Low,Clear,2.8,19.2,265.35,44.0,4.69,0,0
QB100254,2024-03-26,16,Tuesday,Mumbai,19.094239293096724,72.91849815337923,Cloud Kitchen,North Indian,App,Card,Medium,Cloudy,1.97,14.6,260.0,42.1,4.53,0,0
QB100255,2024-09-05,19,Thursday,Bengaluru,12.953486661492379,77.60284012929628,Quick Service,Biryani,App,Card,Low,Clear,5.4,14.7,306.47,48.5,4.29,0,0
QB100256,2024-09-25,13,Wednesday,Surat,21.31552849308444,72.83337707587354,Quick Service,Chinese,App,UPI,Medium,Clear,3.98,11.9,305.0,54.7,3.47,0,0
QB100257,2024-09-09,9,Monday,Hyderabad,17.512922769951587,78.45185005950087,Cloud Kitchen,Desserts,App,COD,High,Clear,2.96,15.8,163.94,61.4,2.6,1,0
QB100258,2024-06-23,16,Sunday,Bengaluru,13.007478836335716,77.58191698460668,Cloud Kitchen,Indian,App,UPI,Medium,Clear,1.83,6.0,347.8,25.4,4.58,0,1
QB100259,2024-12-27,18,Friday,Mumbai,19.09052790152765,72.79890977205552,Premium Dining,Chinese,App,UPI,Low,Clear,2.92,15.6,441.86,24.3,4.92,0,0
QB100260,2024-10-17,10,Thursday,Hyderabad,17.376869132181678,78.40352967372648,Casual Dining,South Indian,App,Wallet,Medium,Cloudy,3.87,11.3,337.45,34.9,5.0,0,0
QB100261,2024-07-01,11,Monday,Surat,21.140030570104525,72.71306708791248,Cloud Kitchen,Indian,App,UPI,Low,Clear,7.65,21.7,406.45,62.0,3.28,1,0
QB100262,2024-01-04,7,Thursday,Mumbai,18.931682568046842,73.017881599992,Quick Service,Indian,App,Card,Very High,Clear,3.42,17.0,297.94,55.0,3.45,0,0
QB100263,2024-06-21,18,Friday,Bengaluru,12.969017848471792,77.48051855063036,Quick Service,Biryani,App,COD,High,Clear,5.16,10.2,376.27,55.7,3.43,1,0
QB100264,2024-02-07,11,Wednesday,Pune,18.651201209666464,74.03106341119806,Quick Service,Biryani,Web,UPI,Medium,Storm,2.71,11.8,291.64,63.8,2.01,1,0
QB100265,2024-06-03,10,Monday,Hyderabad,17.40453300436695,78.48168903163446,Cloud Kitchen,North Indian,App,COD,Medium,Storm,2.59,20.3,353.88,64.6,2.3,1,0
QB100266,2024-08-23,16,Friday,Hyderabad,17.47393588285153,78.53237295870463,Casual Dining,Indian,App,Card,Very High,Storm,5.53,17.2,273.53,92.8,1.0,1,0
QB100267,2024-11-19,16,Tuesday,Hyderabad,17.397311288918516,78.40156318769279,Cloud Kitchen,Indian,App,UPI,Low,Rain,0.72,18.1,332.39,35.1,5.0,0,0
QB100268,2024-11-15,16,Friday,Delhi NCR,28.667101797555517,77.14868867771563,Casual Dining,South Indian,Web,Card,Low,Clear,2.13,13.1,193.54,35.8,5.0,0,0
QB100269,2024-08-08,10,Thursday,Delhi NCR,28.602589762445273,77.28236500098981,Quick Service,Indian,App,UPI,Medium,Clear,6.21,15.8,244.28,53.7,3.33,0,0
QB100270,2024-08-21,19,Wednesday,Pune,18.51978488034229,73.81535224934609,Quick Service,Fast Food,App,UPI,High,Clear,5.68,6.9,271.82,57.0,3.2,1,0
QB100271,2024-03-22,17,Friday,Pune,18.472472206543276,73.91861214366394,Casual Dining,Indian,App,COD,Medium,Cloudy,5.67,10.1,310.79,56.2,3.46,1,0
QB100272,2024-11-14,11,Thursday,Pune,18.6222171787177,73.74839962602323,Casual Dining,Chinese,App,Card,Low,Storm,6.11,13.9,279.44,64.8,1.72,1,0
QB100273,2024-09-06,11,Friday,Surat,21.14098164690284,72.96557389590367,Quick Service,Indian,App,UPI,Very High,Storm,5.19,16.9,244.6,95.0,1.0,1,0
QB100274,2024-10-18,15,Friday,Bengaluru,12.982892433175296,77.76249858832404,Quick Service,Indian,Web,COD,Low,Clear,7.14,12.3,357.03,46.0,4.08,0,0
QB100275,2024-08-15,15,Thursday,Bengaluru,12.844388653545577,77.54142791219984,Quick Service,South Indian,App,UPI,Medium,Clear,1.86,15.2,193.66,41.0,4.63,0,0
QB100276,2024-05-02,17,Thursday,Pune,18.549171932630568,73.86333364474477,Premium Dining,South Indian,App,Wallet,Medium,Storm,9.4,15.9,269.77,95.0,1.0,1,0
QB100277,2024-11-02,10,Saturday,Hyderabad,17.46609278638876,78.43060183451226,Cloud Kitchen,Biryani,App,UPI,Low,Rain,1.24,9.8,331.77,32.9,5.0,0,1
QB100278,2024-03-10,13,Sunday,Hyderabad,17.33470638023753,78.27724934410462,Casual Dining,South Indian,Web,UPI,High,Clear,1.02,8.6,311.04,36.2,5.0,0,1
QB100279,2024-11-06,19,Wednesday,Pune,18.488239630692902,73.91439812349991,Quick Service,Desserts,Web,UPI,Medium,Clear,1.01,12.5,218.23,36.6,5.0,0,0
QB100280,2024-07-18,11,Thursday,Surat,21.139738927691056,72.72954277871898,Quick Service,Chinese,App,UPI,Low,Clear,3.46,14.4,254.85,45.2,4.5,0,0
QB100281,2024-11-07,11,Thursday,Delhi NCR,28.63932364405787,77.15591762629526,Premium Dining,Desserts,App,UPI,Low,Cloudy,3.05,17.3,313.81,31.5,4.95,0,0
QB100282,2024-12-17,12,Tuesday,Delhi NCR,28.651704591950708,77.14652242342719,Casual Dining,North Indian,Web,Card,Low,Cloudy,0.85,10.3,393.92,27.0,5.0,0,0
QB100283,2024-02-25,15,Sunday,Mumbai,19.147551534424107,72.74436486921805,Casual Dining,Fast Food,Web,UPI,Low,Rain,2.46,23.8,193.06,46.7,4.56,0,1
QB100284,2024-11-25,17,Monday,Bengaluru,12.942110450737145,77.65916371332854,Casual Dining,Fast Food,App,UPI,Low,Clear,8.09,15.1,290.07,49.4,3.98,0,0
QB100285,2024-03-09,14,Saturday,Mumbai,18.99792405353123,72.9306731846222,Casual Dining,South Indian,Web,COD,Low,Clear,3.48,12.4,367.41,34.8,5.0,0,1
QB100286,2024-03-22,19,Friday,Bengaluru,12.915419564084132,77.57878813731199,Quick Service,South Indian,Web,COD,Low,Cloudy,5.74,6.0,277.02,44.9,4.55,0,0
QB100287,2024-09-01,7,Sunday,Bengaluru,12.732448558306944,77.50741251319836,Casual Dining,South Indian,App,COD,Low,Clear,5.84,16.1,408.58,42.9,4.93,0,1
QB100288,2024-09-24,18,Tuesday,Delhi NCR,28.581120103477158,77.2904109540363,Quick Service,Fast Food,Web,UPI,High,Clear,8.58,17.3,226.41,64.6,2.75,1,0
QB100289,2024-04-08,20,Monday,Bengaluru,12.935122302561558,77.51688949783568,Casual Dining,Chinese,App,UPI,High,Clear,6.93,7.1,373.09,57.7,3.12,1,0
QB100290,2024-08-25,6,Sunday,Mumbai,19.130539472705212,72.954700230864,Quick Service,Indian,Web,Card,Very High,Clear,1.21,20.8,289.77,56.4,2.58,1,1
QB100291,2024-05-13,21,Monday,Mumbai,19.105231539354012,72.87456703076458,Cloud Kitchen,Chinese,App,UPI,Low,Rain,2.09,6.0,366.88,31.0,5.0,0,0
QB100292,2024-05-21,8,Tuesday,Pune,18.59354684781184,73.77110591635487,Quick Service,Desserts,App,Wallet,Medium,Cloudy,0.57,11.6,161.55,40.1,4.61,0,0
QB100293,2024-02-13,14,Tuesday,Delhi NCR,28.666614828388294,77.29578621921249,Quick Service,Biryani,Web,UPI,Very High,Clear,5.75,9.3,223.04,63.5,2.52,1,0
QB100294,2024-08-02,14,Friday,Mumbai,19.14872797492381,72.75285693695899,Quick Service,North Indian,App,Card,High,Clear,6.56,16.7,276.74,48.2,4.21,0,0
QB100295,2024-06-12,9,Wednesday,Bengaluru,12.919363987533433,77.55061685122895,Quick Service,South Indian,App,UPI,Very High,Clear,3.08,13.1,171.38,56.2,3.13,1,0
QB100296,2024-11-30,6,Saturday,Pune,18.493926837781675,73.87650173826697,Quick Service,Desserts,App,Card,Very High,Clear,4.57,11.7,177.38,62.8,2.03,1,1
QB100297,2024-01-15,12,Monday,Mumbai,19.17331678223193,72.68629134814422,Quick Service,Fast Food,App,UPI,High,Cloudy,3.41,10.4,314.86,45.4,3.91,0,0
QB100298,2024-11-12,15,Tuesday,Hyderabad,17.3668612951978,78.5021372681815,Casual Dining,Desserts,App,Card,High,Rain,4.77,18.2,185.77,73.0,1.0,1,0
